index_date,a,b
07-05 04,17.28280852898246,626.3389862823235
07-05 05,6.610167761051007,232.06895189847972
07-05 06,2.589952355539037,22.702005928524105
07-05 07,0.5007373092787957,2.337822994757149
07-05 08,0.4589148580656538,1.4233402527339982
07-05 09,0.8668559930080664,2.270757702347746
07-05 10,1.0083874163356115,2.8920077600728598
07-05 11,21.207676376989912,17.63443191069435
07-05 12,188.7754193834937,55.37951031586455
07-05 13,12.924132684489352,6.764409319520826
07-05 14,2.7001569289366714,3.05939885370475
07-05 15,3.577759156042272,4.41513844520866
07-05 16,33.79027747488714,38.17011886946107
07-05 17,28.091688909792868,60.402980120786346
07-05 18,137.98305956428797,490.29946572880044
07-05 19,9.65423711312056,126.73808043446392
07-05 20,27.219217165509153,2028.0257854782694
07-05 21,0,0
07-05 22,0,0
07-05 23,0,0
07-06 00,0,0
07-06 01,0,0
07-06 02,0,0
07-06 03,3.190960146409471,1612.0112449315316
07-06 04,2.4935385306648885,65.68587991370782
07-06 05,1.2900214760219506,33.383285146451136
07-06 06,1.104180664568513,8.61781894434339
07-06 07,0.5090678840855385,2.650924861338781
07-06 08,0.9241502276060031,2.9887710353649366
07-06 09,1.8894266562519662,3.32372494321125
07-06 10,2.9229550957289203,5.979786550414024
07-06 11,2.161912658724206,5.037973075364437
07-06 12,5.853495080001769,9.500493687109133
07-06 13,2.9575774043759946,5.132042314958773
07-06 14,10.11861267785546,16.098244178137417
07-06 15,23.684549355236747,47.32515662759551
07-06 16,3.8401251756966905,7.473915309907032
07-06 17,43.49941767402813,157.65004355994273
07-06 18,10.401661705146111,67.98288677254496
07-06 19,3.0992199647398344,63.651605733386994
07-06 20,6.351962148359283,631.7305086952481
07-06 21,0,0
07-06 22,0,0
07-06 23,0,0
07-07 00,0,0
07-07 01,0,0
07-07 02,0,0
07-07 03,3.7693972599175662,3154.075822610927
07-07 04,2.7550049060743675,104.95075079483937
07-07 05,1.3824932816415976,22.851947005467782
07-07 06,2.458667298257069,14.672556014128528
07-07 07,5.056235424147572,19.261824016721402
07-07 08,30.256420764432114,63.64260158417673
07-07 09,9.53986722874837,9.213206395657897
07-07 10,1.6175733821475176,1.6091361845602585
07-07 11,4.177888875979969,2.797677298677654
07-07 12,25.546082495670262,8.820128444901016
07-07 13,14.644229495435583,7.302962801306439
07-07 14,21.356799842955137,11.125213390227291
07-07 15,58.360351571687005,38.81164011820824
07-07 16,6.52983949823107,9.675227034494945
07-07 17,6357.06640971913,13775.949040743735
07-07 18,101.81236194927654,430.61404249323135
07-07 19,8.31355845872244,106.1722523802372
07-07 20,23.90882659706029,1786.9468261966827
07-07 21,0,0
07-07 22,0,0
07-07 23,0,0
07-08 00,0,0
07-08 01,0,0
07-08 02,0,0
07-08 03,26.287914764282682,11885.736462929059
07-08 04,62.63810363518151,1224.856487639345
07-08 05,1.9038918153216806,23.105263840502893
07-08 06,2.46204815377917,9.74870431085681
07-08 07,12.54989234082742,20.654373141084456
07-08 08,131.9462358219962,94.15204131428581
07-08 09,120.7393759621403,50.67307550486084
07-08 10,28.242942610304965,13.55616728300568
07-08 11,86.22575739782836,41.048549277452004
07-08 12,67.74753633092072,20.552333103533297
07-08 13,32.967496400613314,11.604151183349671
07-08 14,6.588067276882286,4.4133067845675376
07-08 15,2.9321677245295494,3.08915354716968
07-08 16,1.985059414393484,3.534581617874615
07-08 17,2.2958212410081043,6.316961542516923
07-08 18,2.9781102570289466,19.97823838611705
07-08 19,8.605366028229982,117.4867886379662
07-08 20,0.7220876769023421,148.83983598699885
07-08 21,0,0
07-08 22,0,0
07-08 23,0,0
07-09 00,0,0
07-09 01,0,0
07-09 02,0,0
07-09 03,60.05471136253408,31260.360143995127
07-09 04,7.351798350288417,151.24360787420835
07-09 05,2.3365287728977284,21.963957596452435
07-09 06,2.592728405246349,12.631400767816887
07-09 07,6.751713636176252,15.013761550584027
07-09 08,9.253340973912419,18.31848233410043
07-09 09,3.549589607378827,4.727704167422729
07-09 10,2.590505829830152,2.7530561819659782
07-09 11,15.337177361679844,9.71316191077485
07-09 12,6.253158510182674,4.1377483388782315
07-09 13,41.97600639393995,25.95102091461953
07-09 14,447.3536782386047,217.32152430962336
07-09 15,79.11466191777616,48.66837156998007
07-09 16,67.14363382436811,80.3276821358746
07-09 17,391.93138623403667,1079.583600362535
07-09 18,16.701278754462383,101.85667484044286
07-09 19,16.29496330899044,252.40317685693023
07-09 20,7.898463569076162,1180.5281471023825
07-09 21,0,0
07-09 22,0,0
07-09 23,0,0
07-10 00,0,0
07-10 01,0,0
07-10 02,0,0
07-10 03,6.53310020444185,5181.984630853609
07-10 04,3.913740967720112,92.84230375068068
07-10 05,2.0483134044002895,15.616879510059942
07-10 06,5.551093907000591,15.194650455348693
07-10 07,6.179641072139742,10.824895563776845
07-10 08,32.57318169550166,24.963855604189018
07-10 09,20.2954694594279,11.792080929159889
07-10 10,50.81597183655329,21.0081163614362
07-10 11,12.565620256261964,6.202554848600137
07-10 12,23.058073266076807,6.727796238209015
07-10 13,15.716917226497884,6.396815731609848
07-10 14,3.183149984036146,3.1966456383277158
07-10 15,7.2684834729665555,7.513940637889528
07-10 16,4.567016986438614,6.96671794567034
07-10 17,1.8589120298550943,5.965751467271252
07-10 18,1.455458254072037,9.566269423932704
07-10 19,2.5373440903709494,33.315802006357764
07-10 20,1.7779204707370062,205.03162874173964
07-10 21,0,0
07-10 22,0,0
07-10 23,0,0
07-11 00,0,0
07-11 01,0,0
07-11 02,0,0
07-11 03,0.6919772017454974,1214.6254974237402
07-11 04,0.649757456947414,29.539440125587095
07-11 05,0.5870078853633163,9.137615691007971
07-11 06,3.7193235154460234,14.356860802304146
07-11 07,3.464700963081485,9.715287097384907
07-11 08,9.272827093734733,11.129367092320509
07-11 09,57.06003704864869,32.985697623705676
07-11 10,23.18283518255181,14.075324665071413
07-11 11,367.0185176662663,120.68666070225966
07-11 12,50.80585033087168,28.10361716495936
07-11 13,31.537030993835184,27.672529558351652
07-11 14,1.9492348285557963,3.1786929188239577
07-11 15,10.035419794778603,19.277531437798135
07-11 16,15.129155596223416,42.199821521981036
07-11 17,4.763194705006816,27.013565626429514
07-11 18,77.1232809313664,694.8455121861095
07-11 19,37.019523170884156,588.0094910215826
07-11 20,2.1570105019935752,301.286534423309
07-11 21,0,0
07-11 22,0,0
07-11 23,0,0
07-12 00,0,0
07-12 01,0,0
07-12 02,0,0
07-12 03,2.6258383007727915,5059.160766002315
07-12 04,2.3533248864075587,99.39794178032095
07-12 05,1.386156674008748,17.767814683897704
07-12 06,6.245237917612394,30.12655206764006
07-12 07,24.669234001220996,47.03216705288287
07-12 08,19.83736045479589,28.953139353717205
07-12 09,8.325944518310909,14.922164523560342
07-12 10,2.702881058030598,3.30815743596047
07-12 11,6.207936566957757,5.755535742850625
07-12 12,2.6575312474944517,2.480179764825027
07-12 13,2.545715623069433,2.6720401178133004
07-12 14,3.2427811013934025,3.8398844067006395
07-12 15,2.0490498029507216,3.66802078726938
07-12 16,1.4039549989204898,4.849161177104681
07-12 17,0.9278620356981306,5.291740161269564
07-12 18,2.8192478739909643,38.82799927985551
07-12 19,2.987347288969703,84.62183630914993
07-12 20,0.8734807209795081,261.8331103151979
07-12 21,0,0
07-12 22,0,0
07-12 23,0,0
07-13 00,0,0
07-13 01,0,0
07-13 02,0,0
07-13 03,0.6352159898202753,1416.773396785877
07-13 04,0.9615864704624485,33.93971489905677
07-13 05,1.649070599766635,12.342385625580457
07-13 06,1.8835714803753016,6.392771592487148
07-13 07,1.8457781873361718,3.5900471556898794
07-13 08,1.6867413434917207,2.4775508622576683
07-13 09,2.1085520845085846,1.7042881678739903
07-13 10,1.8911512879210262,1.3696357790056735
07-13 11,3.710795903087556,2.7252357986842832
07-13 12,8.699391238630026,4.454746161414486
07-13 13,0.8497663200994028,1.128625433786144
07-13 14,1.5324446850192697,1.8992479669872784
07-13 15,4.606727007871687,4.900417310811134
07-13 16,10.556636417582256,14.484031061715898
07-13 17,5.212265288384654,15.991642069524053
07-13 18,4.49340909708247,30.488630686385616
07-13 19,8.089126938323401,107.09173133648382
07-13 20,1.276891158604556,235.53646683108266
07-13 21,0,0
07-13 22,0,0
07-13 23,0,0
07-14 00,0,0
07-14 01,0,0
07-14 02,0,0
07-14 03,4.451594460947037,26108.6035087903
07-14 04,2.1916441251101975,189.4033223589116
07-14 05,1.8229671768171858,32.742924018608775
07-14 06,3.0725893529533534,28.044608609356597
07-14 07,2.6697553169759938,17.35463860723434
07-14 08,16.492337588027524,32.4569471536783
07-14 09,26.038143027908188,17.899810406900194
07-14 10,47.22283082720634,18.471612936068393
07-14 11,45.30720780964005,12.99073174029045
07-14 12,43.5580092096264,11.69327322030591
07-14 13,10.054446391225335,5.981979578676688
07-14 14,6.530221368411195,5.695888366289681
07-14 15,4.121627087857059,5.08784164088513
07-14 16,3.146984677264284,6.088319273398564
07-14 17,1.3697591047739295,5.44524117953928
07-14 18,1.3980785939958045,11.306772834543791
07-14 19,6.600666295738705,98.01187431900148
07-14 20,2.1166906658339095,333.7860865111277
07-14 21,0,0
07-14 22,0,0
07-14 23,0,0
07-15 00,0,0
07-15 01,0,0
07-15 02,0,0
07-15 03,0.740301031414843,3022.6188477513992
07-15 04,0.6709396163122439,33.06038621510947
07-15 05,1.593493560592884,14.757450703263403
07-15 06,2.7328137944606583,11.563472780880677
07-15 07,2.300774802816415,4.875656833673318
07-15 08,2.6045384053606555,2.955627165215986
07-15 09,4.886926518817857,3.9870500739571857
07-15 10,0.8595280329254203,1.2596493784672962
07-15 11,1.2196588764620249,1.3757809528601082
07-15 12,7.700879700802893,3.98827685879181
07-15 13,8.056264926708074,3.8271420235341167
07-15 14,12.118085459565357,5.848800238295345
07-15 15,8.205571192363443,8.744907130996006
07-15 16,1.2280914588490377,3.319063760824236
07-15 17,6.882197278603367,18.85394343018468
07-15 18,3.275068875369429,24.506171049751835
07-15 19,12.441764030862263,205.42479608571242
07-15 20,41.761202141442176,5142.188101423134
07-15 21,0,0
07-15 22,0,0
07-15 23,0,0
07-16 00,0,0
07-16 01,0,0
07-16 02,0,0
07-16 03,6.8959943046712,20993.267258043044
07-16 04,9.206534588054604,260.14745869856205
07-16 05,64.93394820400883,540.8596520222773
07-16 06,5.665331733804249,18.508138509798034
07-16 07,20.534270656662326,28.487738053201053
07-16 08,6.085729963621158,6.4016107447356605
07-16 09,11.961748707427391,7.277216440473044
07-16 10,20.96694003446057,7.9408057800782395
07-16 11,287.09088662976563,50.455907019669105
07-16 12,152.3388446115644,24.461018195445426
07-16 13,588.6676004094729,102.19188230289876
07-16 14,12073.083125353362,2954.276843147051
07-16 15,40.24492687746014,25.75383125283688
07-16 16,138.3141252355135,139.27106636242567
07-16 17,34.08072335956701,71.58669126035699
07-16 18,3.9499805245754027,19.609770583464233
07-16 19,9.595354742772077,132.448011658073
07-16 20,84.03528576589152,10858.87806312271
07-16 21,0,0
07-16 22,0,0
07-16 23,0,0
07-17 00,0,0
07-17 01,0,0
07-17 02,0,0
07-17 03,6.284527610365142,25106.969887548814
07-17 04,7.807221120953581,219.3557389213608
07-17 05,4.064185423682291,35.799084410128934
07-17 06,2.3725681203316444,10.920995935772018
07-17 07,3.482031890878033,7.148464500831279
07-17 08,4.617040487091413,6.346205483113223
07-17 09,4.819350894211785,5.254499325504731
07-17 10,4.908998892428143,4.2340296523848995
07-17 11,9.368602125765149,5.4124119109804
07-17 12,18.547492725857047,8.180123213385238
07-17 13,15.562915273671386,8.34468259498597
07-17 14,10.218095411131886,7.936159413684387
07-17 15,12.353180473059977,12.453156076031782
07-17 16,14.662157586760186,22.761033863466242
07-17 17,6.310438858342978,20.534466755344585
07-17 18,6.838378253965889,56.35877056659233
07-17 19,12.214073398737462,242.50804434471746
07-17 20,46.71077895118675,8353.121027424426
07-17 21,0,0
07-17 22,0,0
07-17 23,0,0
07-18 00,0,0
07-18 01,0,0
07-18 02,0,0
07-18 03,9.426583239276745,53361.17168707306
07-18 04,13.571607064315879,368.80674595081547
07-18 05,13.985760129388845,110.83960055158582
07-18 06,66.09513207541123,229.53357996734653
07-18 07,70.81949447209254,147.6112293442796
07-18 08,54.392189068954245,55.715759769937456
07-18 09,42.34080675466518,24.169664440629873
07-18 10,44.3210708600569,18.08814150598064
07-18 11,45.38599133697021,15.087952104331986
07-18 12,33.882542234937794,12.058591614285001
07-18 13,9.121690026967636,6.103526997044734
07-18 14,5.069280256189526,5.1781435723279
07-18 15,10.144677268086612,13.965479512789319
07-18 16,7.0554244883232,17.174379860234716
07-18 17,7.09596767143698,31.14658178618307
07-18 18,10.544467960803935,100.28158607654332
07-18 19,86.20670126466219,1648.980801297064
07-18 20,27.187166841353115,5032.75182727998
07-18 21,0,0
07-18 22,0,0
07-18 23,0,0
07-19 00,0,0
07-19 01,0,0
07-19 02,0,0
07-19 03,1.052311047747221,41169.78218966115
07-19 04,1.028543138987432,121.86388873180823
07-19 05,4.308759916042766,66.990768874849
07-19 06,162.2513794924909,1495.6857938772362
07-19 07,16.328956759225694,79.9859898180904
07-19 08,17.145394475990738,35.92850231395565
07-19 09,225.5118603684441,175.08159005050834
07-19 10,24.27847333665008,18.145007277549126
07-19 11,45.533853648700365,19.838704307149257
07-19 12,35.149676470479804,9.842351526353514
07-19 13,25.072073319218493,8.792587092409253
07-19 14,22.319139809551697,10.67678779198503
07-19 15,5.304626321144038,5.63893257344308
07-19 16,31.732848536976157,39.92913290277976
07-19 17,12.386980122522779,29.453315487295743
07-19 18,10.132904870806847,63.07840333721281
07-19 19,6.760212847469695,137.65595733638168
07-19 20,57.78293478125653,11286.386150062674
07-19 21,0,0
07-19 22,0,0
07-19 23,0,0
07-20 00,0,0
07-20 01,0,0
07-20 02,0,0
07-20 03,8.932543282099248,1682014.2870591222
07-20 04,25.67645872791806,6332.187827083044
07-20 05,2.3531447374533023,32.43745368969575
07-20 06,1.9666848119470555,9.38639270748992
07-20 07,3.5923765999728374,9.55113400727869
07-20 08,4.53678852237992,8.8343788861957
07-20 09,2.7562720538572703,4.268304772681005
07-20 10,7.7642241653711,8.829072015667947
07-20 11,33.58949339464808,17.145422876404126
07-20 12,67.71138129232817,20.49174656091734
07-20 13,72.56440062163139,30.53382897185975
07-20 14,3.1376192573451545,4.307882080540549
07-20 15,1.0491222367974442,2.2698494269591483
07-20 16,1.0696130962352053,3.2074179743230924
07-20 17,1.5398535389706438,6.142384678430105
07-20 18,8.476588380951812,56.310578256418715
07-20 19,33.46964843130385,644.3745625857433
07-20 20,44.20438500507835,10508.6023309299
07-20 21,0,0
07-20 22,0,0
07-20 23,0,0
07-21 00,0,0
07-21 01,0,0
07-21 02,0,0
07-21 03,7.562508273925356,5998228.874991726
07-21 04,88.72717930526704,22388.34458239772
07-21 05,2.026715262401218,89.68722677664115
07-21 06,1.2760537522144295,14.861286942315704
07-21 07,0.5921386549515195,3.1506372545435775
07-21 08,0.46865443420198494,1.361681144733508
07-21 09,1.2574164186725867,2.034419452652688
07-21 10,0.7221491729519213,1.1928774816445988
07-21 11,5.50063065606363,5.188153698604562
07-21 12,14.248699211571726,10.494476920117657
07-21 13,13.570938522364624,9.619960362652625
07-21 14,19.02603023485269,9.82830219100998
07-21 15,42.26326134770114,27.250862030550227
07-21 16,55.241518732023195,59.12956220606826
07-21 17,57.92291071657835,135.40479182043748
07-21 18,137.7406138271468,804.7319991162836
07-21 19,13.632953371960749,262.27699923347245
07-21 20,40.99659355935531,9961.694534953644
07-21 21,0,0
07-21 22,0,0
07-21 23,0,0
07-22 00,0,0
07-22 01,0,0
07-22 02,0,0
07-22 03,0,0
07-22 04,2.416066310166396,198.70580169309156
07-22 05,1.9520209713262306,39.546451960457546
07-22 06,1.6315686612012317,12.92469995158147
07-22 07,1.2350486269769472,7.381496526215713
07-22 08,1.8247156000142983,6.630684660310072
07-22 09,3.4706205675117148,5.06154771283609
07-22 10,2.6174755549811977,3.1845908140348618
07-22 11,6.886276631937703,6.76947948515171
07-22 12,11.542418347309427,9.710865123383845
07-22 13,5.121669202763038,6.81715601033984
07-22 14,2.894246097378053,7.633409072473321
07-22 15,0.9909052540522005,3.239099060533929
07-22 16,0.8269192718536424,3.897670942417354
07-22 17,1.8245646503443729,11.302034498337546
07-22 18,4.7286171313186,46.083345018597186
07-22 19,2.0570602070627078,67.34945434325128
07-22 20,2.858648759282422,1488.7296003175566
07-22 21,0,0
07-22 22,0,0
07-22 23,0,0
07-23 00,0,0
07-23 01,0,0
07-23 02,0,0
07-23 03,0,0
07-23 04,247.753983207405,62613.80967430226
07-23 05,28.961650547987887,962.5974690810845
07-23 06,2.441868594154939,26.552522088917748
07-23 07,1.3486765129915805,8.35939848935534
07-23 08,1.526590473400174,8.378661435910331
07-23 09,4.22497852363384,7.665143660795742
07-23 10,2.5171666454516575,3.08519778268465
07-23 11,9.014710393988675,5.599740735696413
07-23 12,14.89563028345231,10.859635089134171
07-23 13,9.905867069919976,7.943167688352247
07-23 14,6.166941674496803,7.0620185841318985
07-23 15,2.2858954963774822,4.197644002258096
07-23 16,2.528219047067142,5.667829018907373
07-23 17,4.759764533865409,18.049614461839088
07-23 18,6.241172278973255,43.61256279073967
07-23 19,281.28291462759967,5867.438620444344
07-23 20,2.1675860065953456,1168.1488439144243
07-23 21,0,0
07-23 22,0,0
07-23 23,0,0
07-24 00,0,0
07-24 01,0,0
07-24 02,0,0
07-24 03,0,0
07-24 04,1.4376005517558916,179.4735541429692
07-24 05,2.0664719554616098,19.1513686301925
07-24 06,3.379934776745983,12.956238037509532
07-24 07,1.9515912962576103,5.05631602661365
07-24 08,2.682576266567633,3.1532817657915047
07-24 09,8.335639742113255,6.285647059272896
07-24 10,4.938291622965142,3.1107364424164476
07-24 11,26.46211733834172,7.342105051681926
07-24 12,75.88625892521223,23.427244269330668
07-24 13,144.1353114077196,66.41133246634749
07-24 14,147.87891385247923,76.03264694961688
07-24 15,109.44878623623477,82.74493930504015
07-24 16,8.22577471335208,17.112573580999126
07-24 17,5.590296426116709,25.781520051879916
07-24 18,1.6383275012366074,17.943841218316855
07-24 19,4.994807830256146,177.44274742876652
07-24 20,2.6805726092107283,4492.8380694941325
07-24 21,0,0
07-24 22,0,0
07-24 23,0,0
07-25 00,0,0
07-25 01,0,0
07-25 02,0,0
07-25 03,0,0
07-25 04,0.870047476869882,91.57565450763549
07-25 05,3.8312018848332694,127.7680541051551
07-25 06,3.4999442463525146,23.35387876721127
07-25 07,2.0211001880912045,6.123175430628405
07-25 08,3.083889427403642,5.326111526816266
07-25 09,9.320223578661668,11.33867974262121
07-25 10,8.373179764093296,17.95246900946182
07-25 11,3.1314512534177834,3.877146927179508
07-25 12,3.984853612929973,3.6280334614647485
07-25 13,5.59924435220394,6.594366919435218
07-25 14,6.480673040633339,10.148775394362575
07-25 15,12.090304878195989,25.09876617534727
07-25 16,24.77213592618541,85.4330449524184
07-25 17,2.6248685797221523,12.304871170204425
07-25 18,2.4868544468636986,22.68850240001433
07-25 19,1.2590231833933319,35.72710681807282
07-25 20,1.4856937955944225,1171.5313814390952
07-25 21,0,0
07-25 22,0,0
07-25 23,0,0
07-26 00,0,0
07-26 01,0,0
07-26 02,0,0
07-26 03,0,0
07-26 04,1.1505952707881855,169.47516972657965
07-26 05,2.7382229686072477,72.08136400062595
07-26 06,1.6534765523048982,17.107011390440494
07-26 07,1.1715317466433413,7.78327717839143
07-26 08,1.7001649092046744,8.164104942964
07-26 09,4.425973192509896,7.876109962390002
07-26 10,205.80380984880537,204.92263578302837
07-26 11,90.11969872283437,44.39199303910211
07-26 12,31.429751412207402,22.42460458737842
07-26 13,45.770840815126725,44.36578346141935
07-26 14,11.034384940694547,13.788625262503494
07-26 15,8.057490295889481,13.001579586069402
07-26 16,57.92497489632973,95.26074305687479
07-26 17,21.09454718339151,68.8346374538113
07-26 18,6.16152692672698,52.09639828939638
07-26 19,5.817061592796906,165.92764210337472
07-26 20,3.4254403599031202,3127.302891628996
07-26 21,0,0
07-26 22,0,0
07-26 23,0,0
07-27 00,0,0
07-27 01,0,0
07-27 02,0,0
07-27 03,0,0
07-27 04,4.2199399757288125,544.4981257249347
07-27 05,12.818473544221417,215.23538976356662
07-27 06,3.1350582177975954,15.847596463319142
07-27 07,1.8553887970612413,6.390519210061409
07-27 08,1.1507558200337957,3.047065159657589
07-27 09,1.4360304798105474,2.6529696690581015
07-27 10,0.741611948155516,1.213123831743103
07-27 11,8.324610842176462,6.282858505015858
07-27 12,7.446409915790389,5.565211778259655
07-27 13,3.115808402209749,3.55809315995112
07-27 14,2.7579426427135334,4.923013774586843
07-27 15,7.3573064894382405,9.48260448174362
07-27 16,39.151120692884675,68.86631620538456
07-27 17,10.926924398479558,43.299188358051445
07-27 18,5.187496401322186,49.06665730378896
07-27 19,1.3623748505224698,49.371087763810614
07-27 20,0.6532081747195784,1010.5925578794987
07-27 21,0,0
07-27 22,0,0
07-27 23,0,0
07-28 00,0,0
07-28 01,0,0
07-28 02,0,0
07-28 03,0,0
07-28 04,39.506713438345706,2154.9180138987335
07-28 05,98.81924870514891,1019.5656032990097
07-28 06,38.99290289320341,187.32982055740393
07-28 07,50.91391724480142,152.44655611751193
07-28 08,3.817169763034876,8.187303267967819
07-28 09,3.967892042981106,8.405890644066059
07-28 10,27.54670834652247,44.22618090095123
07-28 11,56.59289787575637,73.7301073776996
07-28 12,42.66421938585818,53.515952485009976
07-28 13,6.452433304288319,10.264827547171144
07-28 14,14.251104260626036,28.046023660399268
07-28 15,4.0357211162216045,8.711457489084792
07-28 16,4.792994269311263,9.712410216149292
07-28 17,15.690927881723832,89.45901954877405
07-28 18,7.119948883665414,72.8465346239488
07-28 19,1.9776493849915848,63.50673691601558
07-28 20,1.528497207259686,2284.195640457855
07-28 21,0,0
07-28 22,0,0
07-28 23,0,0
07-29 00,0,0
07-29 01,0,0
07-29 02,0,0
07-29 03,0,0
07-29 04,2.1390225477474925,209.8196557069057
07-29 05,2.286613155750936,36.48293691055672
07-29 06,16.001432879389224,178.1756193799389
07-29 07,10.96938064337423,68.1593025400712
07-29 08,1.314988916294991,5.61463328644194
07-29 09,3.121315878766017,4.5419842667109585
07-29 10,3.252752877901971,2.0854633208361943
07-29 11,11.011599496876533,4.572375736565134
07-29 12,36.16079028953682,14.066937042090615
07-29 13,27.017994599455157,9.016247376737315
07-29 14,3.9583325299698586,4.198642367840501
07-29 15,64.17368753553747,141.25563488312596
07-29 16,3.258067213201799,11.430446554612525
07-29 17,10.826950381095926,63.80886340867338
07-29 18,2.190011274230632,20.62937215452815
07-29 19,2.083516437134781,57.53033491247644
07-29 20,2.5334896993876304,3862.240816152319
07-29 21,0,0
07-29 22,0,0
07-29 23,0,0
07-30 00,0,0
07-30 01,0,0
07-30 02,0,0
07-30 03,0,0
07-30 04,0.616813120773901,77.8270166424516
07-30 05,2.139358752545554,55.167777535995185
07-30 06,3.559129978439792,63.51521046279992
07-30 07,11.763931415426985,155.01363494642385
07-30 08,7.026313843442335,38.074188057069065
07-30 09,10.276202040132992,20.690240576039137
07-30 10,21.02426523289575,48.878406073879205
07-30 11,18.466469388501498,28.382785386367907
07-30 12,15.037185475333871,14.362750622648765
07-30 13,10.16485219683833,12.951308379532868
07-30 14,10.823561555629766,15.450246740477116
07-30 15,2.0592893766717606,3.853860409046145
07-30 16,3.2654187456306656,8.230718472668421
07-30 17,3.446360016249038,14.031713476268163
07-30 18,4.463443332566694,39.5374626049888
07-30 19,4.619847769672586,135.3285684277044
07-30 20,14.419330505874418,28039.762790792316
07-30 21,0,0
07-30 22,0,0
07-30 23,0,0
07-31 00,0,0
07-31 01,0,0
07-31 02,0,0
07-31 03,0,0
07-31 04,1.101273105547836,203.6408588129737
07-31 05,1.0653544187454798,26.229223506079354
07-31 06,1.2173769744392942,16.45620670476772
07-31 07,6.879710262470958,48.146446953422696
07-31 08,1.6118312467250395,10.41191474654502
07-31 09,1.253784426702182,4.638725336829973
07-31 10,2.7752276819175528,12.535232594245905
07-31 11,2.6732686998353317,4.371583334597139
07-31 12,3.9692345265111015,5.5936990621145934
07-31 13,2.488195691226057,5.398811510612218
07-31 14,1.4918217371064921,4.363301110190633
07-31 15,1.0037686448781802,2.9043448915241243
07-31 16,1.1657726927218022,3.3871599093998763
07-31 17,1.86525314224901,7.317330938869468
07-31 18,7.176362715905383,56.799934438869776
07-31 19,1.993567816486126,75.06319036079019
07-31 20,0.8795208866635159,3946.4219815986266
07-31 21,0,0
07-31 22,0,0
07-31 23,0,0
08-01 00,0,0
08-01 01,0,0
08-01 02,0,0
08-01 03,0,0
08-01 04,11.44542034950081,4731.71878581822
08-01 05,3.595183211538337,109.69571147445345
08-01 06,5.07106807778638,38.805964584512125
08-01 07,1.5520754519949589,7.3589651585282345
08-01 08,1.8918223976870963,4.976434216339916
08-01 09,24.321978667311,26.854215525874807
08-01 10,28.947404442116184,22.23032343053408
08-01 11,151.23727742576438,28.09538087385588
08-01 12,224.25721920981027,39.54237265841414
08-01 13,37.27889543156778,13.631327627476741
08-01 14,10.186881437095723,6.151273127298014
08-01 15,11.480696620921197,11.596193510841456
08-01 16,10.619355353164263,18.59348286175813
08-01 17,4.0325567013610195,16.227197564188728
08-01 18,2.705566780237885,29.710548513615983
08-01 19,2.1951886652560892,84.64782465379021
08-01 20,1.6497431515868037,10969.013957430032
08-01 21,0,0
08-01 22,0,0
08-01 23,0,0
08-02 00,0,0
08-02 01,0,0
08-02 02,0,0
08-02 03,0,0
08-02 04,61.43467205611795,31068.11486343908
08-02 05,6.7257740283105685,326.4568576517866
08-02 06,19.564080855252094,181.06078204909255
08-02 07,5.13509592367452,33.486668806204186
08-02 08,7.481447532468789,20.836242434106772
08-02 09,8.065576414546928,9.195506562980478
08-02 10,28.6186069649677,50.048033326033206
08-02 11,5.719939489522691,3.780026173814476
08-02 12,3.7461199606508346,2.135381320866742
08-02 13,2.884694170275783,1.8016853205309487
08-02 14,4.514788577047485,3.4066006724030315
08-02 15,4.46223706429288,4.7536188910207695
08-02 16,23.885019858985224,34.46115985538474
08-02 17,69.14643056045514,181.49079962713384
08-02 18,67.44534968175607,449.5557463467437
08-02 19,30.409229904289155,809.8838856482023
08-02 20,14.823124046484562,134747.8869024722
08-02 21,0,0
08-02 22,0,0
08-02 23,0,0
08-03 00,0,0
08-03 01,0,0
08-03 02,0,0
08-03 03,0,0
08-03 04,2.8800788083613575,529.0681927385659
08-03 05,8.49284446555616,114.81686491691856
08-03 06,2.8054942377595005,16.639935277041467
08-03 07,1.7739934759939466,5.542653671710354
08-03 08,1.484183004561745,3.953594517387849
08-03 09,2.9817055216948294,4.57756253292937
08-03 10,1.9075321849834894,2.376691086272498
08-03 11,8.057378836611266,4.262632287497593
08-03 12,8.47048589900271,4.1066718377694675
08-03 13,5.006976841845758,3.8652920641248927
08-03 14,3.8748469909189764,4.9635110587254605
08-03 15,2.094275255909988,4.410758217588918
08-03 16,6.0265114551307635,16.874519583030203
08-03 17,24.06201300544664,84.0905181727029
08-03 18,4.751225111516743,44.93309662938191
08-03 19,25.403342869519637,733.7262726743613
08-03 20,30.419707388378903,927951.2593554601
08-03 21,0,0
08-03 22,0,0
08-03 23,0,0
08-04 00,0,0
08-04 01,0,0
08-04 02,0,0
08-04 03,0,0
08-04 04,454.6704348468358,254021.68369114384
08-04 05,3.477135319826892,99.29183792827763
08-04 06,3.5853005708504773,28.122607065846946
08-04 07,1.1938095101265103,5.586871267870997
08-04 08,2.0439310791229515,4.823859780461351
08-04 09,8.115815803157949,8.985122348754683
08-04 10,3.405174451829917,2.724997182839169
08-04 11,15.243652689954796,5.6313285814295
08-04 12,13.185371274137788,4.530533684187374
08-04 13,16.074291987907774,6.845345333218361
08-04 14,22.98984984825245,13.067023908213732
08-04 15,10.309524261361092,12.919716933610452
